time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.565,0.022,-0.061,0.019,0.005,-0.002,0.000,0.004,-0.003,-0.006,0.000,
0.567,0.031,-0.053,0.010,0.005,-0.003,0.001,0.002,-0.005,-0.004,0.000,
0.569,0.039,-0.038,-0.003,0.005,-0.003,0.001,-0.001,-0.006,-0.003,0.000,
0.573,0.044,-0.020,-0.019,0.005,-0.003,0.001,-0.003,-0.007,-0.001,0.000,
0.575,0.047,0.006,-0.033,0.005,-0.003,0.001,-0.007,-0.007,0.001,0.000,
0.577,0.047,0.026,-0.040,0.005,-0.003,0.000,-0.012,-0.004,0.002,0.000,
0.579,0.043,0.035,-0.038,0.006,-0.003,0.000,-0.016,-0.001,0.002,0.000,
0.581,0.037,0.035,-0.030,0.006,-0.003,0.000,-0.019,0.002,0.001,0.000,
0.583,0.029,0.029,-0.021,0.006,-0.003,0.000,-0.020,0.003,0.001,0.000,
0.585,0.018,0.024,-0.012,0.006,-0.003,0.000,-0.018,0.004,0.002,0.000,
0.587,0.005,0.021,-0.006,0.006,-0.002,0.000,-0.014,0.003,0.004,0.000,
0.589,-0.009,0.020,-0.004,0.006,-0.002,0.000,-0.010,0.002,0.007,0.000,
0.591,-0.022,0.019,-0.006,0.006,-0.002,0.000,-0.006,-0.000,0.010,0.000,
0.593,-0.029,0.017,-0.010,0.006,-0.002,0.000,-0.003,-0.001,0.012,0.000,
0.598,-0.032,0.015,-0.013,0.006,-0.002,0.000,0.000,-0.001,0.012,0.000,
0.600,-0.032,0.013,-0.017,0.006,-0.002,0.000,0.003,-0.000,0.011,0.000,
0.602,-0.030,0.010,-0.023,0.006,-0.002,0.000,0.005,0.002,0.010,0.000,
0.604,-0.028,0.007,-0.029,0.006,-0.002,0.000,0.005,0.003,0.009,0.000,
0.606,-0.027,0.005,-0.035,0.005,-0.002,-0.000,0.004,0.004,0.008,0.000,
0.608,-0.030,0.004,-0.041,0.005,-0.002,-0.000,0.002,0.006,0.007,0.000,
0.610,-0.035,0.003,-0.044,0.005,-0.002,-0.000,-0.001,0.007,0.007,0.000,
0.612,-0.041,-0.002,-0.042,0.005,-0.002,-0.000,-0.003,0.008,0.006,0.000,
0.614,-0.046,-0.010,-0.037,0.005,-0.002,-0.000,-0.002,0.007,0.006,0.000,
0.616,-0.049,-0.020,-0.028,0.005,-0.002,-0.000,-0.001,0.005,0.006,0.000,
0.618,-0.047,-0.028,-0.017,0.005,-0.002,-0.001,0.001,0.002,0.005,0.000,
0.620,-0.037,-0.031,-0.003,0.005,-0.002,-0.001,0.003,-0.001,0.004,0.000,
0.624,-0.023,-0.031,0.009,0.005,-0.002,-0.001,0.003,-0.002,0.003,0.000,
0.626,0.002,-0.024,0.018,0.005,-0.002,-0.001,0.000,-0.001,0.002,0.000,
