time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds,,,,gforcex,gforcey,gforcez
1.069,-0.063,-0.174,0.125,0.177,0.043,0.177,-0.066,-0.176,0.127,0.177,0.043,0.177,16,0.018042813455658,0.004383282364934,0.018042813455658
1.07,-0.063,-0.174,0.124,0.172,0.034,0.182,-0.066,-0.176,0.126,0.172,0.034,0.182,16,0.017533129459735,0.003465851172273,0.01855249745158
1.071,-0.063,-0.174,0.124,0.172,0.048,0.22,-0.066,-0.176,0.126,0.172,0.048,0.22,16,0.017533129459735,0.004892966360856,0.022426095820591
1.072,-0.063,-0.174,0.124,0.163,0.057,0.225,-0.066,-0.176,0.126,0.163,0.057,0.225,16,0.016615698267075,0.005810397553517,0.022935779816514
1.073,-0.063,-0.174,0.124,0.163,0.048,0.259,-0.066,-0.176,0.125,0.163,0.048,0.259,16,0.016615698267075,0.004892966360856,0.026401630988787
1.074,-0.063,-0.174,0.124,0.192,0.067,0.23,-0.066,-0.176,0.125,0.192,0.067,0.23,16,0.019571865443425,0.006829765545362,0.023445463812436
1.075,-0.064,-0.174,0.124,0.206,0.062,0.196,-0.066,-0.176,0.125,0.206,0.062,0.196,16,0.020998980632008,0.006320081549439,0.019979612640163
1.076,-0.064,-0.174,0.124,0.172,0.038,0.259,-0.067,-0.176,0.125,0.172,0.038,0.259,16,0.017533129459735,0.003873598369011,0.026401630988787
1.077,-0.064,-0.174,0.124,0.153,0.062,0.249,-0.067,-0.176,0.125,0.153,0.062,0.249,16,0.015596330275229,0.006320081549439,0.025382262996942
1.078,-0.064,-0.174,0.124,0.163,0.057,0.201,-0.067,-0.176,0.125,0.163,0.057,0.201,16,0.016615698267075,0.005810397553517,0.020489296636086
1.079,-0.064,-0.174,0.124,0.144,0.043,0.206,-0.067,-0.176,0.124,0.144,0.043,0.206,16,0.014678899082569,0.004383282364934,0.020998980632008
1.08,-0.064,-0.174,0.123,0.134,0.048,0.215,-0.067,-0.176,0.124,0.134,0.048,0.215,16,0.013659531090724,0.004892966360856,0.021916411824669
1.081,-0.064,-0.174,0.123,0.148,0.038,0.254,-0.067,-0.175,0.124,0.148,0.038,0.254,16,0.015086646279307,0.003873598369011,0.025891946992865
1.082,-0.064,-0.174,0.123,0.158,0.029,0.316,-0.067,-0.175,0.124,0.158,0.029,0.316,16,0.016106014271152,0.002956167176351,0.032212028542304
1.083,-0.064,-0.174,0.123,0.182,0.029,0.278,-0.067,-0.175,0.124,0.182,0.029,0.278,16,0.01855249745158,0.002956167176351,0.028338430173293
1.084,-0.064,-0.174,0.123,0.187,0.019,0.215,-0.067,-0.175,0.124,0.187,0.019,0.215,16,0.019062181447503,0.001936799184506,0.021916411824669
1.085,-0.064,-0.174,0.123,0.182,0.01,0.196,-0.067,-0.175,0.124,0.182,0.01,0.196,16,0.01855249745158,0.001019367991845,0.019979612640163
1.086,-0.064,-0.174,0.123,0.168,0.014,0.158,-0.067,-0.175,0.124,0.168,0.014,0.158,16,0.017125382262997,0.001427115188583,0.016106014271152
1.087,-0.064,-0.174,0.123,0.163,0.019,0.168,-0.067,-0.176,0.123,0.163,0.019,0.168,16,0.016615698267075,0.001936799184506,0.017125382262997
1.088,-0.064,-0.174,0.122,0.187,0.043,0.235,-0.067,-0.176,0.123,0.187,0.043,0.235,16,0.019062181447503,0.004383282364934,0.023955147808359
1.089,-0.064,-0.174,0.122,0.187,0.053,0.225,-0.067,-0.176,0.123,0.187,0.053,0.225,16,0.019062181447503,0.005402650356779,0.022935779816514
1.09,-0.064,-0.174,0.122,0.163,0.053,0.201,-0.067,-0.176,0.123,0.163,0.053,0.201,16,0.016615698267075,0.005402650356779,0.020489296636086
1.091,-0.064,-0.174,0.122,0.153,0.043,0.187,-0.067,-0.176,0.123,0.153,0.043,0.187,16,0.015596330275229,0.004383282364934,0.019062181447503
1.092,-0.064,-0.174,0.122,0.196,0.057,0.182,-0.067,-0.176,0.123,0.196,0.057,0.182,16,0.019979612640163,0.005810397553517,0.01855249745158
1.093,-0.064,-0.174,0.122,0.244,0.077,0.211,-0.067,-0.177,0.123,0.244,0.077,0.211,16,0.024872579001019,0.007849133537207,0.021508664627931
1.094,-0.064,-0.174,0.122,0.225,0.053,0.22,-0.067,-0.177,0.123,0.225,0.053,0.22,16,0.022935779816514,0.005402650356779,0.022426095820591
1.095,-0.064,-0.174,0.122,0.163,0.034,0.235,-0.067,-0.177,0.123,0.163,0.034,0.235,16,0.016615698267075,0.003465851172273,0.023955147808359
1.096,-0.064,-0.174,0.122,0.158,0.067,0.239,-0.067,-0.177,0.123,0.158,0.067,0.239,16,0.016106014271152,0.006829765545362,0.024362895005097
1.097,-0.064,-0.174,0.122,0.192,0.067,0.244,-0.067,-0.177,0.123,0.192,0.067,0.244,16,0.019571865443425,0.006829765545362,0.024872579001019
1.098,-0.064,-0.174,0.122,0.211,0.048,0.278,-0.067,-0.177,0.123,0.211,0.048,0.278,16,0.021508664627931,0.004892966360856,0.028338430173293
1.099,-0.064,-0.174,0.121,0.182,0.062,0.297,-0.067,-0.177,0.123,0.182,0.062,0.297,16,0.01855249745158,0.006320081549439,0.030275229357798
1.1,-0.064,-0.174,0.121,0.158,0.062,0.259,-0.067,-0.177,0.123,0.158,0.062,0.259,16,0.016106014271152,0.006320081549439,0.026401630988787
1.101,-0.064,-0.174,0.121,0.187,0.062,0.215,-0.067,-0.177,0.123,0.187,0.062,0.215,16,0.019062181447503,0.006320081549439,0.021916411824669
1.102,-0.064,-0.174,0.121,0.192,0.072,0.211,-0.067,-0.177,0.123,0.192,0.072,0.211,16,0.019571865443425,0.007339449541284,0.021508664627931
1.103,-0.064,-0.174,0.121,0.158,0.062,0.215,-0.067,-0.177,0.123,0.158,0.062,0.215,16,0.016106014271152,0.006320081549439,0.021916411824669
1.104,-0.064,-0.174,0.121,0.163,0.029,0.215,-0.067,-0.177,0.122,0.163,0.029,0.215,16,0.016615698267075,0.002956167176351,0.021916411824669
1.105,-0.064,-0.174,0.121,0.225,0.014,0.153,-0.067,-0.177,0.122,0.225,0.014,0.153,16,0.022935779816514,0.001427115188583,0.015596330275229
1.106,-0.064,-0.174,0.12,0.215,0.01,0.187,-0.066,-0.177,0.122,0.215,0.01,0.187,16,0.021916411824669,0.001019367991845,0.019062181447503
1.107,-0.064,-0.174,0.12,0.192,0.024,0.259,-0.066,-0.177,0.122,0.192,0.024,0.259,16,0.019571865443425,0.002446483180428,0.026401630988787
1.108,-0.064,-0.174,0.12,0.211,0.057,0.182,-0.066,-0.177,0.122,0.211,0.057,0.182,16,0.021508664627931,0.005810397553517,0.01855249745158
1.109,-0.064,-0.174,0.12,0.163,0.053,0.22,-0.066,-0.177,0.122,0.163,0.053,0.22,16,0.016615698267075,0.005402650356779,0.022426095820591
1.11,-0.064,-0.174,0.12,0.153,0.034,0.278,-0.066,-0.177,0.122,0.153,0.034,0.278,16,0.015596330275229,0.003465851172273,0.028338430173293
1.111,-0.064,-0.174,0.12,0.187,0.048,0.211,-0.066,-0.177,0.122,0.187,0.048,0.211,16,0.019062181447503,0.004892966360856,0.021508664627931
1.112,-0.064,-0.174,0.12,0.168,0.043,0.177,-0.066,-0.177,0.122,0.168,0.043,0.177,16,0.017125382262997,0.004383282364934,0.018042813455658
1.113,-0.064,-0.174,0.12,0.163,0.024,0.182,-0.066,-0.177,0.121,0.163,0.024,0.182,16,0.016615698267075,0.002446483180428,0.01855249745158
1.114,-0.064,-0.174,0.12,0.196,0.024,0.249,-0.066,-0.177,0.121,0.196,0.024,0.249,16,0.019979612640163,0.002446483180428,0.025382262996942
1.115,-0.064,-0.174,0.12,0.196,0.057,0.287,-0.066,-0.177,0.121,0.196,0.057,0.287,16,0.019979612640163,0.005810397553517,0.029255861365953
1.116,-0.064,-0.174,0.12,0.187,0.072,0.268,-0.066,-0.177,0.121,0.187,0.072,0.268,16,0.019062181447503,0.007339449541284,0.027319062181448
1.117,-0.064,-0.174,0.12,0.163,0.072,0.263,-0.066,-0.176,0.121,0.163,0.072,0.263,16,0.016615698267075,0.007339449541284,0.026809378185525
1.118,-0.064,-0.174,0.12,0.144,0.091,0.239,-0.066,-0.176,0.121,0.144,0.091,0.239,16,0.014678899082569,0.00927624872579,0.024362895005097
1.119,-0.064,-0.174,0.12,0.158,0.067,0.225,-0.066,-0.176,0.121,0.158,0.067,0.225,16,0.016106014271152,0.006829765545362,0.022935779816514
1.12,-0.064,-0.173,0.12,0.187,0.053,0.23,-0.066,-0.176,0.121,0.187,0.053,0.23,16,0.019062181447503,0.005402650356779,0.023445463812436
1.121,-0.064,-0.173,0.12,0.187,0.057,0.235,-0.066,-0.176,0.121,0.187,0.057,0.235,16,0.019062181447503,0.005810397553517,0.023955147808359
1.122,-0.064,-0.173,0.12,0.163,0.043,0.239,-0.066,-0.176,0.121,0.163,0.043,0.239,16,0.016615698267075,0.004383282364934,0.024362895005097
1.123,-0.064,-0.173,0.121,0.192,0.062,0.273,-0.066,-0.176,0.121,0.192,0.062,0.273,16,0.019571865443425,0.006320081549439,0.02782874617737
1.124,-0.064,-0.173,0.121,0.206,0.053,0.263,-0.066,-0.176,0.122,0.206,0.053,0.263,16,0.020998980632008,0.005402650356779,0.026809378185525
1.125,-0.064,-0.173,0.121,0.192,0.038,0.215,-0.066,-0.176,0.122,0.192,0.038,0.215,16,0.019571865443425,0.003873598369011,0.021916411824669
1.126,-0.064,-0.173,0.121,0.196,0.034,0.177,-0.066,-0.175,0.122,0.196,0.034,0.177,16,0.019979612640163,0.003465851172273,0.018042813455658
1.127,-0.064,-0.173,0.121,0.163,0.029,0.196,-0.066,-0.175,0.122,0.163,0.029,0.196,16,0.016615698267075,0.002956167176351,0.019979612640163
1.128,-0.064,-0.173,0.121,0.177,0.067,0.254,-0.066,-0.175,0.122,0.177,0.067,0.254,16,0.018042813455658,0.006829765545362,0.025891946992865
1.129,-0.064,-0.173,0.121,0.201,0.096,0.249,-0.066,-0.175,0.122,0.201,0.096,0.249,16,0.020489296636086,0.009785932721713,0.025382262996942
1.13,-0.064,-0.173,0.122,0.172,0.077,0.239,-0.066,-0.175,0.122,0.172,0.077,0.239,16,0.017533129459735,0.007849133537207,0.024362895005097
1.131,-0.064,-0.173,0.122,0.153,0.072,0.244,-0.066,-0.175,0.122,0.153,0.072,0.244,16,0.015596330275229,0.007339449541284,0.024872579001019
1.132,-0.064,-0.173,0.122,0.182,0.067,0.244,-0.066,-0.175,0.122,0.182,0.067,0.244,16,0.01855249745158,0.006829765545362,0.024872579001019
1.133,-0.064,-0.173,0.122,0.196,0.057,0.225,-0.066,-0.175,0.122,0.196,0.057,0.225,16,0.019979612640163,0.005810397553517,0.022935779816514
1.134,-0.064,-0.173,0.122,0.182,0.067,0.235,-0.066,-0.175,0.122,0.182,0.067,0.235,16,0.01855249745158,0.006829765545362,0.023955147808359
1.135,-0.064,-0.173,0.122,0.163,0.105,0.244,-0.066,-0.175,0.122,0.163,0.105,0.244,16,0.016615698267075,0.010703363914373,0.024872579001019
1.136,-0.064,-0.173,0.122,0.153,0.096,0.254,-0.066,-0.175,0.122,0.153,0.096,0.254,16,0.015596330275229,0.009785932721713,0.025891946992865
1.137,-0.064,-0.173,0.122,0.172,0.038,0.249,-0.065,-0.175,0.122,0.172,0.038,0.249,16,0.017533129459735,0.003873598369011,0.025382262996942
1.138,-0.064,-0.173,0.122,0.177,0.034,0.215,-0.065,-0.174,0.122,0.177,0.034,0.215,16,0.018042813455658,0.003465851172273,0.021916411824669
1.139,-0.064,-0.173,0.122,0.187,0.034,0.182,-0.065,-0.174,0.122,0.187,0.034,0.182,16,0.019062181447503,0.003465851172273,0.01855249745158
1.14,-0.064,-0.173,0.122,0.182,0.043,0.201,-0.065,-0.174,0.122,0.182,0.043,0.201,16,0.01855249745158,0.004383282364934,0.020489296636086
1.141,-0.064,-0.173,0.122,0.158,0.057,0.297,-0.066,-0.174,0.122,0.158,0.057,0.297,16,0.016106014271152,0.005810397553517,0.030275229357798
1.142,-0.064,-0.173,0.122,0.168,0.057,0.263,-0.066,-0.174,0.122,0.168,0.057,0.263,16,0.017125382262997,0.005810397553517,0.026809378185525
1.143,-0.064,-0.173,0.122,0.172,0.057,0.211,-0.066,-0.174,0.122,0.172,0.057,0.211,16,0.017533129459735,0.005810397553517,0.021508664627931
1.144,-0.064,-0.173,0.122,0.163,0.057,0.249,-0.066,-0.175,0.122,0.163,0.057,0.249,16,0.016615698267075,0.005810397553517,0.025382262996942
1.145,-0.064,-0.173,0.122,0.168,0.057,0.259,-0.066,-0.175,0.122,0.168,0.057,0.259,16,0.017125382262997,0.005810397553517,0.026401630988787
1.146,-0.064,-0.173,0.122,0.177,0.048,0.278,-0.066,-0.175,0.122,0.177,0.048,0.278,16,0.018042813455658,0.004892966360856,0.028338430173293
1.147,-0.064,-0.173,0.122,0.158,0.043,0.244,-0.066,-0.175,0.122,0.158,0.043,0.244,16,0.016106014271152,0.004383282364934,0.024872579001019
1.148,-0.064,-0.172,0.122,0.148,0.053,0.201,-0.067,-0.175,0.122,0.148,0.053,0.201,16,0.015086646279307,0.005402650356779,0.020489296636086
1.149,-0.064,-0.172,0.122,0.172,0.062,0.182,-0.067,-0.175,0.122,0.172,0.062,0.182,16,0.017533129459735,0.006320081549439,0.01855249745158
1.15,-0.064,-0.172,0.122,0.196,0.053,0.201,-0.067,-0.175,0.122,0.196,0.053,0.201,16,0.019979612640163,0.005402650356779,0.020489296636086
1.151,-0.064,-0.172,0.122,0.206,0.038,0.254,-0.068,-0.175,0.122,0.206,0.038,0.254,16,0.020998980632008,0.003873598369011,0.025891946992865
1.152,-0.065,-0.172,0.122,0.192,0.053,0.211,-0.068,-0.175,0.122,0.192,0.053,0.211,16,0.019571865443425,0.005402650356779,0.021508664627931
1.153,-0.065,-0.172,0.122,0.163,0.072,0.196,-0.068,-0.175,0.121,0.163,0.072,0.196,16,0.016615698267075,0.007339449541284,0.019979612640163
1.154,-0.065,-0.172,0.122,0.148,0.043,0.259,-0.068,-0.175,0.121,0.148,0.043,0.259,16,0.015086646279307,0.004383282364934,0.026401630988787
1.155,-0.065,-0.172,0.122,0.168,0.038,0.292,-0.068,-0.175,0.121,0.168,0.038,0.292,16,0.017125382262997,0.003873598369011,0.029765545361876
1.156,-0.065,-0.172,0.122,0.192,0.072,0.239,-0.069,-0.175,0.121,0.192,0.072,0.239,16,0.019571865443425,0.007339449541284,0.024362895005097
1.157,-0.065,-0.172,0.122,0.182,0.081,0.215,-0.069,-0.175,0.121,0.182,0.081,0.215,16,0.01855249745158,0.008256880733945,0.021916411824669
1.158,-0.065,-0.172,0.122,0.23,0.067,0.263,-0.069,-0.175,0.121,0.23,0.067,0.263,16,0.023445463812436,0.006829765545362,0.026809378185525
1.159,-0.065,-0.172,0.122,0.244,0.034,0.22,-0.069,-0.175,0.122,0.244,0.034,0.22,16,0.024872579001019,0.003465851172273,0.022426095820591
1.16,-0.065,-0.172,0.122,0.168,0.029,0.201,-0.069,-0.175,0.122,0.168,0.029,0.201,16,0.017125382262997,0.002956167176351,0.020489296636086
1.161,-0.065,-0.172,0.121,0.153,0.043,0.23,-0.069,-0.175,0.122,0.153,0.043,0.23,16,0.015596330275229,0.004383282364934,0.023445463812436
1.162,-0.065,-0.172,0.121,0.172,0.038,0.244,-0.069,-0.175,0.122,0.172,0.038,0.244,16,0.017533129459735,0.003873598369011,0.024872579001019
1.163,-0.065,-0.172,0.121,0.158,0.029,0.259,-0.069,-0.174,0.122,0.158,0.029,0.259,16,0.016106014271152,0.002956167176351,0.026401630988787
1.164,-0.065,-0.172,0.121,0.168,0.057,0.239,-0.069,-0.174,0.122,0.168,0.057,0.239,16,0.017125382262997,0.005810397553517,0.024362895005097
1.165,-0.065,-0.172,0.121,0.187,0.062,0.249,-0.069,-0.174,0.122,0.187,0.062,0.249,16,0.019062181447503,0.006320081549439,0.025382262996942
1.166,-0.065,-0.172,0.121,0.215,0.038,0.22,-0.069,-0.174,0.122,0.215,0.038,0.22,16,0.021916411824669,0.003873598369011,0.022426095820591
1.167,-0.065,-0.172,0.121,0.206,0.01,0.177,-0.069,-0.174,0.122,0.206,0.01,0.177,16,0.020998980632008,0.001019367991845,0.018042813455658
1.168,-0.066,-0.172,0.121,0.215,0.01,0.201,-0.069,-0.174,0.122,0.215,0.01,0.201,16,0.021916411824669,0.001019367991845,0.020489296636086
1.169,-0.066,-0.172,0.121,0.23,0.034,0.23,-0.069,-0.174,0.122,0.23,0.034,0.23,16,0.023445463812436,0.003465851172273,0.023445463812436
1.17,-0.066,-0.172,0.121,0.196,0.043,0.182,-0.069,-0.174,0.122,0.196,0.043,0.182,16,0.019979612640163,0.004383282364934,0.01855249745158
1.171,-0.066,-0.172,0.12,0.206,0.062,0.192,-0.069,-0.174,0.122,0.206,0.062,0.192,16,0.020998980632008,0.006320081549439,0.019571865443425
1.172,-0.066,-0.172,0.12,0.201,0.057,0.249,-0.069,-0.174,0.122,0.201,0.057,0.249,16,0.020489296636086,0.005810397553517,0.025382262996942
1.173,-0.066,-0.172,0.12,0.182,0.077,0.249,-0.069,-0.174,0.122,0.182,0.077,0.249,16,0.01855249745158,0.007849133537207,0.025382262996942
1.174,-0.066,-0.172,0.12,0.211,0.086,0.249,-0.068,-0.174,0.122,0.211,0.086,0.249,16,0.021508664627931,0.008766564729867,0.025382262996942
1.175,-0.066,-0.172,0.12,0.215,0.062,0.249,-0.068,-0.174,0.122,0.215,0.062,0.249,16,0.021916411824669,0.006320081549439,0.025382262996942
1.176,-0.066,-0.172,0.12,0.206,0.067,0.244,-0.068,-0.174,0.122,0.206,0.067,0.244,16,0.020998980632008,0.006829765545362,0.024872579001019
1.177,-0.066,-0.172,0.119,0.187,0.067,0.244,-0.068,-0.174,0.121,0.187,0.067,0.244,16,0.019062181447503,0.006829765545362,0.024872579001019
1.178,-0.066,-0.171,0.119,0.153,0.048,0.244,-0.068,-0.174,0.121,0.153,0.048,0.244,16,0.015596330275229,0.004892966360856,0.024872579001019
1.179,-0.066,-0.171,0.119,0.158,0.029,0.235,-0.068,-0.174,0.121,0.158,0.029,0.235,16,0.016106014271152,0.002956167176351,0.023955147808359
1.18,-0.066,-0.171,0.119,0.158,0.014,0.23,-0.068,-0.174,0.121,0.158,0.014,0.23,16,0.016106014271152,0.001427115188583,0.023445463812436
1.181,-0.066,-0.171,0.119,0.148,0.034,0.263,-0.068,-0.174,0.12,0.148,0.034,0.263,16,0.015086646279307,0.003465851172273,0.026809378185525
1.182,-0.066,-0.171,0.119,0.139,0.024,0.297,-0.068,-0.174,0.12,0.139,0.024,0.297,16,0.014169215086646,0.002446483180428,0.030275229357798
1.183,-0.066,-0.171,0.119,0.148,0.029,0.239,-0.068,-0.174,0.12,0.148,0.029,0.239,16,0.015086646279307,0.002956167176351,0.024362895005097
1.184,-0.066,-0.171,0.118,0.158,0.053,0.22,-0.068,-0.174,0.12,0.158,0.053,0.22,16,0.016106014271152,0.005402650356779,0.022426095820591
1.185,-0.066,-0.171,0.118,0.158,0.034,0.273,-0.068,-0.174,0.119,0.158,0.034,0.273,16,0.016106014271152,0.003465851172273,0.02782874617737
1.186,-0.066,-0.171,0.118,0.163,0.043,0.292,-0.068,-0.173,0.119,0.163,0.043,0.292,16,0.016615698267075,0.004383282364934,0.029765545361876
1.187,-0.066,-0.17,0.118,0.187,0.067,0.278,-0.068,-0.173,0.119,0.187,0.067,0.278,16,0.019062181447503,0.006829765545362,0.028338430173293
1.188,-0.066,-0.17,0.118,0.201,0.057,0.249,-0.068,-0.173,0.119,0.201,0.057,0.249,16,0.020489296636086,0.005810397553517,0.025382262996942
1.189,-0.066,-0.17,0.117,0.158,0.029,0.249,-0.068,-0.173,0.118,0.158,0.029,0.249,16,0.016106014271152,0.002956167176351,0.025382262996942
1.19,-0.066,-0.17,0.117,0.148,0.019,0.259,-0.068,-0.173,0.118,0.148,0.019,0.259,16,0.015086646279307,0.001936799184506,0.026401630988787
1.191,-0.066,-0.17,0.117,0.172,0.038,0.254,-0.068,-0.173,0.118,0.172,0.038,0.254,16,0.017533129459735,0.003873598369011,0.025891946992865
1.192,-0.066,-0.17,0.117,0.196,0.029,0.211,-0.068,-0.173,0.118,0.196,0.029,0.211,16,0.019979612640163,0.002956167176351,0.021508664627931
1.193,-0.066,-0.17,0.117,0.206,0.024,0.254,-0.069,-0.173,0.118,0.206,0.024,0.254,16,0.020998980632008,0.002446483180428,0.025891946992865
1.194,-0.066,-0.17,0.117,0.211,0.053,0.273,-0.069,-0.173,0.118,0.211,0.053,0.273,16,0.021508664627931,0.005402650356779,0.02782874617737
1.195,-0.066,-0.17,0.116,0.206,0.062,0.22,-0.069,-0.173,0.117,0.206,0.062,0.22,16,0.020998980632008,0.006320081549439,0.022426095820591
1.196,-0.066,-0.17,0.116,0.187,0.053,0.23,-0.069,-0.173,0.117,0.187,0.053,0.23,16,0.019062181447503,0.005402650356779,0.023445463812436
1.197,-0.066,-0.17,0.116,0.177,0.038,0.244,-0.069,-0.173,0.117,0.177,0.038,0.244,16,0.018042813455658,0.003873598369011,0.024872579001019
1.198,-0.066,-0.17,0.116,0.177,0.038,0.244,-0.069,-0.173,0.117,0.177,0.038,0.244,16,0.018042813455658,0.003873598369011,0.024872579001019
1.199,-0.066,-0.17,0.116,0.177,0.038,0.225,-0.069,-0.173,0.117,0.177,0.038,0.225,16,0.018042813455658,0.003873598369011,0.022935779816514
1.2,-0.066,-0.17,0.116,0.187,0.024,0.211,-0.069,-0.172,0.117,0.187,0.024,0.211,16,0.019062181447503,0.002446483180428,0.021508664627931
1.201,-0.066,-0.17,0.116,0.192,0.01,0.22,-0.069,-0.172,0.117,0.192,0.01,0.22,16,0.019571865443425,0.001019367991845,0.022426095820591
1.202,-0.066,-0.17,0.115,0.196,0.043,0.263,-0.07,-0.172,0.116,0.196,0.043,0.263,16,0.019979612640163,0.004383282364934,0.026809378185525
1.203,-0.066,-0.17,0.115,0.206,0.086,0.273,-0.07,-0.172,0.116,0.206,0.086,0.273,16,0.020998980632008,0.008766564729867,0.02782874617737
1.204,-0.066,-0.17,0.115,0.187,0.105,0.283,-0.07,-0.172,0.116,0.187,0.105,0.283,16,0.019062181447503,0.010703363914373,0.028848114169215
1.205,-0.066,-0.17,0.115,0.201,0.081,0.268,-0.07,-0.172,0.116,0.201,0.081,0.268,16,0.020489296636086,0.008256880733945,0.027319062181448
1.206,-0.066,-0.17,0.115,0.215,0.053,0.206,-0.07,-0.172,0.116,0.215,0.053,0.206,16,0.021916411824669,0.005402650356779,0.020998980632008
1.207,-0.066,-0.17,0.115,0.196,0.081,0.22,-0.07,-0.172,0.116,0.196,0.081,0.22,16,0.019979612640163,0.008256880733945,0.022426095820591
1.208,-0.066,-0.17,0.115,0.196,0.067,0.235,-0.07,-0.172,0.116,0.196,0.067,0.235,16,0.019979612640163,0.006829765545362,0.023955147808359
1.209,-0.066,-0.17,0.115,0.182,0.053,0.244,-0.07,-0.172,0.116,0.182,0.053,0.244,16,0.01855249745158,0.005402650356779,0.024872579001019
1.21,-0.066,-0.17,0.115,0.196,0.038,0.254,-0.07,-0.172,0.116,0.196,0.038,0.254,16,0.019979612640163,0.003873598369011,0.025891946992865
1.211,-0.066,-0.17,0.115,0.215,0.019,0.215,-0.07,-0.171,0.115,0.215,0.019,0.215,16,0.021916411824669,0.001936799184506,0.021916411824669
1.212,-0.066,-0.17,0.115,0.192,0.043,0.206,-0.07,-0.171,0.115,0.192,0.043,0.206,16,0.019571865443425,0.004383282364934,0.020998980632008
1.213,-0.066,-0.17,0.115,0.187,0.029,0.168,-0.07,-0.171,0.115,0.187,0.029,0.168,16,0.019062181447503,0.002956167176351,0.017125382262997
1.214,-0.066,-0.17,0.115,0.201,0.034,0.182,-0.07,-0.171,0.115,0.201,0.034,0.182,16,0.020489296636086,0.003465851172273,0.01855249745158
1.215,-0.067,-0.17,0.115,0.201,0.057,0.244,-0.07,-0.171,0.115,0.201,0.057,0.244,16,0.020489296636086,0.005810397553517,0.024872579001019
1.216,-0.067,-0.17,0.115,0.22,0.067,0.254,-0.07,-0.171,0.115,0.22,0.067,0.254,16,0.022426095820591,0.006829765545362,0.025891946992865
1.217,-0.067,-0.17,0.115,0.225,0.067,0.283,-0.07,-0.171,0.115,0.225,0.067,0.283,16,0.022935779816514,0.006829765545362,0.028848114169215
1.218,-0.067,-0.17,0.115,0.201,0.038,0.292,-0.07,-0.171,0.115,0.201,0.038,0.292,16,0.020489296636086,0.003873598369011,0.029765545361876
1.219,-0.067,-0.17,0.115,0.192,0.014,0.259,-0.07,-0.172,0.115,0.192,0.014,0.259,16,0.019571865443425,0.001427115188583,0.026401630988787
1.22,-0.067,-0.17,0.115,0.168,0.034,0.244,-0.07,-0.172,0.115,0.168,0.034,0.244,16,0.017125382262997,0.003465851172273,0.024872579001019
1.221,-0.067,-0.17,0.115,0.148,0.034,0.278,-0.07,-0.172,0.115,0.148,0.034,0.278,16,0.015086646279307,0.003465851172273,0.028338430173293
1.222,-0.067,-0.17,0.115,0.158,0,0.278,-0.07,-0.172,0.115,0.158,0,0.278,16,0.016106014271152,0,0.028338430173293
1.223,-0.068,-0.17,0.115,0.196,0.019,0.239,-0.07,-0.172,0.115,0.196,0.019,0.239,16,0.019979612640163,0.001936799184506,0.024362895005097
1.224,-0.068,-0.17,0.115,0.23,0.024,0.22,-0.07,-0.172,0.115,0.23,0.024,0.22,16,0.023445463812436,0.002446483180428,0.022426095820591
1.225,-0.068,-0.17,0.115,0.196,0.005,0.239,-0.07,-0.172,0.115,0.196,0.005,0.239,16,0.019979612640163,0.000509683995923,0.024362895005097
