time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.180,-0.000,0.001,-0.000,-0.184,-0.458,-10.502,0.001,0.000,0.003,-0.204,-0.085,-9.493,0.000,
0.181,-0.000,0.001,-0.000,-0.184,-0.457,-10.502,0.000,0.000,0.003,-0.210,-0.088,-9.504,0.000,
0.182,-0.000,0.001,-0.000,-0.184,-0.457,-10.502,0.000,0.000,0.003,-0.215,-0.092,-9.514,0.000,
0.183,-0.000,0.001,-0.001,-0.184,-0.457,-10.501,0.000,0.000,0.003,-0.219,-0.098,-9.521,0.000,
0.184,-0.000,0.001,-0.001,-0.185,-0.456,-10.499,0.000,0.000,0.002,-0.222,-0.106,-9.525,0.000,
0.185,-0.000,0.001,-0.001,-0.186,-0.455,-10.496,0.000,0.000,0.002,-0.223,-0.116,-9.529,0.000,
0.186,-0.000,0.001,-0.001,-0.187,-0.454,-10.494,-0.000,0.000,0.002,-0.219,-0.123,-9.534,0.000,
0.187,-0.000,0.001,-0.001,-0.188,-0.452,-10.493,-0.000,0.000,0.002,-0.212,-0.126,-9.540,0.000,
0.188,-0.000,0.001,-0.001,-0.188,-0.450,-10.493,-0.000,0.000,0.001,-0.204,-0.127,-9.546,0.000,
0.189,-0.000,0.001,-0.001,-0.189,-0.449,-10.494,-0.000,0.000,0.000,-0.194,-0.127,-9.549,0.000,
0.190,0.000,0.000,-0.001,-0.189,-0.447,-10.495,-0.000,0.000,-0.001,-0.184,-0.127,-9.549,0.000,
0.191,0.000,0.000,-0.001,-0.190,-0.445,-10.496,-0.000,0.000,-0.001,-0.176,-0.127,-9.546,0.000,
0.192,0.000,0.000,-0.001,-0.190,-0.444,-10.497,-0.000,0.000,-0.001,-0.172,-0.128,-9.542,0.000,
0.193,0.000,0.000,-0.001,-0.190,-0.444,-10.497,-0.000,0.001,-0.002,-0.170,-0.131,-9.537,0.000,
0.194,0.000,0.000,-0.001,-0.190,-0.444,-10.497,-0.001,0.001,-0.003,-0.170,-0.136,-9.529,0.000,
0.195,0.000,0.000,-0.001,-0.188,-0.444,-10.497,-0.001,0.001,-0.003,-0.170,-0.140,-9.521,0.000,
0.196,0.000,0.000,-0.000,-0.187,-0.445,-10.497,-0.001,0.001,-0.003,-0.170,-0.143,-9.510,0.000,
0.197,0.000,0.000,-0.000,-0.185,-0.445,-10.496,-0.001,0.001,-0.004,-0.169,-0.147,-9.497,0.000,
0.198,0.000,0.000,-0.000,-0.183,-0.445,-10.496,-0.001,0.001,-0.004,-0.169,-0.151,-9.483,0.000,
0.199,0.000,0.000,-0.000,-0.180,-0.445,-10.496,-0.001,0.001,-0.004,-0.168,-0.154,-9.472,0.000,
0.200,0.000,0.000,-0.000,-0.178,-0.445,-10.496,-0.002,0.001,-0.003,-0.167,-0.158,-9.463,0.000,
0.201,0.000,0.000,-0.000,-0.175,-0.445,-10.497,-0.002,0.001,-0.003,-0.166,-0.159,-9.457,0.000,
0.202,0.000,0.000,-0.000,-0.173,-0.445,-10.498,-0.002,0.000,-0.002,-0.163,-0.157,-9.453,0.000,
0.203,0.000,0.000,-0.000,-0.171,-0.445,-10.499,-0.002,0.000,-0.002,-0.159,-0.154,-9.452,0.000,
0.204,0.000,0.000,-0.000,-0.170,-0.445,-10.499,-0.002,0.000,-0.002,-0.153,-0.152,-9.451,0.000,
0.205,0.000,0.000,-0.000,-0.169,-0.444,-10.499,-0.002,-0.000,-0.001,-0.146,-0.150,-9.451,0.000,
0.206,0.000,0.000,-0.000,-0.168,-0.444,-10.499,-0.002,-0.000,-0.001,-0.142,-0.150,-9.453,0.000,
0.207,0.000,-0.000,0.000,-0.168,-0.444,-10.500,-0.002,-0.000,-0.001,-0.141,-0.151,-9.455,0.000,
0.208,0.000,-0.000,0.000,-0.169,-0.444,-10.502,-0.002,-0.001,-0.000,-0.142,-0.149,-9.457,0.000,
0.209,0.000,-0.000,0.000,-0.169,-0.444,-10.503,-0.003,-0.001,0.000,-0.146,-0.146,-9.461,0.000,
