time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.453,0.026,0.052,-0.040,0.005,-0.002,-0.002,0.012,0.011,0.013,0.000,
0.455,0.015,0.051,-0.040,0.005,-0.002,-0.002,0.010,0.010,0.015,0.000,
0.457,0.004,0.049,-0.035,0.005,-0.002,-0.002,0.007,0.009,0.015,0.000,
0.459,-0.003,0.050,-0.031,0.005,-0.002,-0.003,0.002,0.009,0.013,0.000,
0.461,-0.012,0.052,-0.031,0.005,-0.002,-0.003,-0.002,0.009,0.011,0.000,
0.463,-0.027,0.055,-0.037,0.005,-0.001,-0.003,-0.005,0.008,0.008,0.000,
0.465,-0.043,0.057,-0.045,0.005,-0.001,-0.003,-0.006,0.006,0.005,0.000,
0.467,-0.052,0.054,-0.052,0.004,-0.001,-0.003,-0.006,0.004,0.003,0.000,
0.471,-0.047,0.047,-0.050,0.004,-0.001,-0.003,-0.007,0.001,0.003,0.000,
0.473,-0.030,0.023,-0.042,0.004,-0.001,-0.003,-0.009,-0.001,0.006,0.000,
0.475,-0.013,-0.005,-0.032,0.004,-0.001,-0.003,-0.012,-0.003,0.008,0.000,
0.477,-0.000,-0.028,-0.021,0.004,-0.001,-0.003,-0.015,-0.004,0.008,0.000,
0.479,0.005,-0.040,-0.009,0.004,-0.001,-0.003,-0.016,-0.005,0.006,0.000,
0.481,0.009,-0.041,0.004,0.004,-0.001,-0.003,-0.016,-0.005,0.003,0.000,
0.483,0.014,-0.037,0.013,0.004,-0.001,-0.003,-0.014,-0.005,-0.000,0.000,
0.485,0.019,-0.036,0.019,0.004,-0.001,-0.003,-0.011,-0.004,-0.003,0.000,
0.487,0.025,-0.037,0.021,0.004,-0.001,-0.003,-0.007,-0.002,-0.003,0.000,
0.489,0.032,-0.039,0.020,0.004,-0.001,-0.003,-0.003,0.000,-0.003,0.000,
0.491,0.042,-0.042,0.020,0.004,-0.001,-0.003,0.000,0.002,-0.004,0.000,
0.493,0.055,-0.046,0.020,0.004,-0.002,-0.003,0.002,0.002,-0.006,0.000,
0.498,0.065,-0.048,0.019,0.005,-0.002,-0.003,0.002,0.001,-0.009,0.000,
0.500,0.067,-0.052,0.017,0.005,-0.002,-0.003,0.000,-0.001,-0.012,0.000,
0.502,0.060,-0.057,0.005,0.005,-0.002,-0.003,-0.002,-0.002,-0.012,0.000,
0.504,0.045,-0.060,-0.016,0.005,-0.002,-0.003,-0.003,-0.003,-0.011,0.000,
0.506,0.023,-0.058,-0.033,0.005,-0.002,-0.003,-0.002,-0.004,-0.009,0.000,
0.508,0.000,-0.053,-0.038,0.005,-0.002,-0.003,-0.000,-0.004,-0.005,0.000,
0.510,-0.019,-0.045,-0.030,0.005,-0.002,-0.003,0.002,-0.003,-0.002,0.000,
0.512,-0.031,-0.033,-0.013,0.005,-0.002,-0.003,0.003,-0.002,0.000,0.000,
0.514,-0.040,-0.015,0.008,0.005,-0.002,-0.003,0.004,0.001,0.002,0.000,
0.516,-0.045,0.010,0.027,0.005,-0.002,-0.003,0.004,0.004,0.004,0.000,
0.518,-0.047,0.035,0.040,0.005,-0.002,-0.003,0.004,0.006,0.007,0.000,
0.522,-0.048,0.053,0.045,0.005,-0.002,-0.003,0.003,0.008,0.011,0.000,
0.524,-0.045,0.058,0.046,0.005,-0.002,-0.003,0.001,0.009,0.017,0.000,
0.526,-0.037,0.055,0.043,0.005,-0.002,-0.003,0.001,0.008,0.022,0.000,
0.528,-0.025,0.048,0.037,0.004,-0.002,-0.003,0.001,0.007,0.026,0.000,
0.530,-0.010,0.041,0.027,0.004,-0.002,-0.003,0.002,0.006,0.028,0.000,
0.532,0.006,0.034,0.015,0.004,-0.002,-0.003,0.003,0.005,0.026,0.000,
0.534,0.019,0.027,0.005,0.004,-0.002,-0.003,0.004,0.004,0.021,0.000,
0.536,0.025,0.017,-0.000,0.004,-0.002,-0.003,0.005,0.004,0.015,0.000,
0.538,0.021,0.003,-0.003,0.005,-0.002,-0.003,0.005,0.004,0.008,0.000,
0.540,0.008,-0.011,-0.001,0.005,-0.002,-0.003,0.006,0.006,0.001,0.000,
0.542,-0.013,-0.021,0.003,0.005,-0.002,-0.003,0.006,0.008,-0.005,0.000,
0.544,-0.034,-0.026,0.007,0.005,-0.002,-0.003,0.005,0.010,-0.009,0.000,
0.549,-0.049,-0.029,0.006,0.004,-0.002,-0.003,0.004,0.012,-0.012,0.000,
0.551,-0.056,-0.030,-0.001,0.004,-0.002,-0.003,0.001,0.012,-0.013,0.000,
0.553,-0.053,-0.032,-0.008,0.004,-0.002,-0.003,-0.002,0.011,-0.014,0.000,
0.555,-0.041,-0.034,-0.013,0.004,-0.002,-0.003,-0.005,0.009,-0.015,0.000,
0.557,-0.023,-0.035,-0.019,0.004,-0.002,-0.003,-0.009,0.007,-0.018,0.000,
0.559,-0.003,-0.036,-0.028,0.004,-0.002,-0.003,-0.012,0.007,-0.021,0.000,
0.561,0.013,-0.039,-0.040,0.004,-0.002,-0.003,-0.014,0.007,-0.023,0.000,
0.563,0.024,-0.041,-0.053,0.004,-0.002,-0.003,-0.014,0.007,-0.023,0.000,
0.565,0.029,-0.040,-0.062,0.004,-0.002,-0.003,-0.013,0.008,-0.021,0.000,
0.567,0.028,-0.032,-0.060,0.004,-0.002,-0.003,-0.012,0.010,-0.017,0.000,
0.569,0.025,-0.019,-0.050,0.004,-0.003,-0.003,-0.010,0.011,-0.014,0.000,
0.571,0.023,-0.006,-0.040,0.004,-0.003,-0.003,-0.008,0.011,-0.011,0.000,
0.575,0.023,0.003,-0.034,0.004,-0.003,-0.003,-0.006,0.011,-0.008,0.000,
0.577,0.022,0.011,-0.037,0.004,-0.003,-0.003,-0.004,0.010,-0.006,0.000,
0.579,0.016,0.015,-0.046,0.004,-0.003,-0.003,-0.003,0.010,-0.005,0.000,
0.581,0.005,0.020,-0.056,0.004,-0.003,-0.004,-0.003,0.009,-0.005,0.000,
0.583,-0.008,0.025,-0.060,0.004,-0.002,-0.004,-0.003,0.009,-0.007,0.000,
0.585,-0.018,0.030,-0.059,0.004,-0.002,-0.004,-0.005,0.008,-0.010,0.000,
0.587,-0.022,0.036,-0.055,0.004,-0.002,-0.004,-0.006,0.007,-0.012,0.000,
0.589,-0.021,0.041,-0.052,0.004,-0.002,-0.004,-0.006,0.006,-0.013,0.000,
0.591,-0.017,0.047,-0.051,0.004,-0.002,-0.004,-0.007,0.004,-0.012,0.000,
0.593,-0.010,0.051,-0.050,0.004,-0.002,-0.004,-0.007,0.002,-0.010,0.000,
0.595,-0.003,0.049,-0.047,0.004,-0.002,-0.004,-0.007,0.000,-0.008,0.000,
0.600,0.003,0.040,-0.042,0.004,-0.002,-0.004,-0.007,-0.001,-0.006,0.000,
0.602,0.009,0.021,-0.038,0.004,-0.002,-0.005,-0.005,-0.003,-0.004,0.000,
0.604,0.010,0.003,-0.032,0.004,-0.002,-0.005,-0.004,-0.003,-0.001,0.000,
0.606,0.003,-0.006,-0.024,0.004,-0.002,-0.005,-0.003,-0.002,0.000,0.000,
0.608,-0.008,-0.007,-0.015,0.004,-0.002,-0.005,-0.003,-0.001,0.001,0.000,
0.610,-0.018,-0.005,-0.005,0.004,-0.002,-0.005,-0.002,0.000,0.001,0.000,
0.612,-0.021,-0.003,-0.000,0.004,-0.002,-0.005,-0.002,0.000,0.002,0.000,
0.614,-0.017,-0.002,-0.006,0.004,-0.002,-0.005,-0.001,-0.001,0.003,0.000,
